iso-date;tavg;tmin;tmax;wind;globrad;precip;relhumid;;;;
2015-09-11;14.9;13.6;17.5;0.416666667;6.56;1.6;92;;;;
2015-09-12;15.3;10.5;22;0.333333333;16.04;0.01;82;;;;
2015-09-13;19;10.8;25.7;1.388888889;19.22;0.01;72;;;;
2015-09-14;23.4;15.1;29.2;3.222222222;18.4;0;57;;;;
2015-09-15;24.1;19.7;29.2;2.916666667;16.13;0;58;;;;
2015-09-16;26.3;18.6;31.8;2.527777778;17.76;0;55;;;;
2015-09-17;27.7;18.8;35.9;1.722222222;17.76;0;58;;;;
2015-09-18;26.3;18.4;35.4;0.666666667;17.67;0;60;;;;
2015-09-19;23.9;19.1;30.4;0.75;17.37;0;67;;;;
2015-09-20;18.6;17.4;22.5;2.777777778;6.55;1.93;82;;;;
2015-09-21;15.8;13.4;21.7;2.25;11.55;0.42;56;;;;
2015-09-22;18.8;9.2;24.2;1.722222222;16.16;0.02;67;;;;
2015-09-23;22.7;16.9;28;0.75;16.4;0.01;58;;;;
2015-09-24;19;15.8;25;1.972222222;15.61;3;75;;;;
2015-09-25;16.2;14.8;18.6;0.75;5.58;15.38;89;;;;
2015-09-26;15;13;17.5;0.75;8.77;2.17;86;;;;
2015-09-27;14.1;13.4;16.2;2.333333333;3.31;9.75;90;;;;
2015-09-28;11.5;11.1;13.5;2.111111111;3.08;4.26;93;;;;
2015-09-29;11.9;10.6;12.6;0.75;2.59;2.36;94;;;;
2015-09-30;12.3;10.8;13.8;0.75;4.44;1.75;89;;;;
2015-10-01;12.8;7.8;18.4;0.333333333;14.05;0;83;;;;
2015-10-02;14.2;6.8;20.7;0.75;15.55;0;75;;;;
2015-10-03;16.3;8.8;23.5;0.416666667;15.38;0;74;;;;
2015-10-04;19.4;10.6;25.4;0.416666667;14.56;0.17;74;;;;
2015-10-05;17.1;14.4;23.1;0.972222222;9.83;4.13;80;;;;
2015-10-06;15.5;11.4;20.9;0.416666667;11.16;0.73;84;;;;
2015-10-07;15.4;11.8;19;0.416666667;5.45;0.93;89;;;;
2015-10-08;10.3;8.5;16.5;2.944444444;3.27;4.08;79;;;;
2015-10-09;10.9;8.2;12.5;0.416666667;6.03;0.87;94;;;;
2015-10-10;11.8;9.5;14;2.111111111;3.01;12.17;91;;;;
2015-10-11;12.6;11;15.2;2.111111111;4.18;14.24;90;;;;
2015-10-12;8.3;6.8;12;1.388888889;3.87;3.97;91;;;;
2015-10-13;12.5;7.5;17.4;2.083333333;12.45;0.01;76;;;;
2015-10-14;13.1;10.3;16.5;3.722222222;6.47;1.81;77;;;;
2015-10-15;14.6;12.7;20.2;3.722222222;9.89;0.43;75;;;;
2015-10-16;13.5;12.4;17.6;3.222222222;5.67;5.88;80;;;;
2015-10-17;14.5;10.5;19.8;1.25;10.33;2.7;87;;;;
2015-10-18;12.9;6.5;18.9;1.25;11.13;0.05;84;;;;
2015-10-19;11.6;8.3;12.8;0.333333333;3.72;6.6;96;;;;
2015-10-20;9.6;8.8;12.1;2.527777778;4.56;0.71;87;;;;
2015-10-21;8;3;12.3;0.416666667;7.62;0.09;84;;;;
2015-10-22;8.8;2.7;11.6;0.333333333;4.51;1.84;88;;;;
2015-10-23;9.3;3;12.9;0.416666667;5.92;0.18;87;;;;
2015-10-24;8.8;6.2;14.6;0.75;8.73;0.01;84;;;;
2015-10-25;9.4;3.2;16.3;0.333333333;11.23;0;82;;;;
2015-10-26;8.8;6.2;14;0.333333333;9.09;0;90;;;;
2015-10-27;6.8;2.5;15.6;1.25;8.06;0;90;;;;
2015-10-28;10.5;4.8;16.9;1.722222222;10.4;0;78;;;;
2015-10-29;11.7;7.9;16.3;2.916666667;9.22;0;63;;;;
2015-10-30;9.8;5.1;15.6;1.388888889;10.12;0;72;;;;
2015-10-31;9.9;5.2;13.6;2.916666667;10.04;0;60;;;;
2015-11-01;7.3;3.8;12.4;2.916666667;10.9;0;46;;;;
2015-11-02;5.7;-1.3;13.3;0.222222222;10.72;0;78;;;;
2015-11-03;5.6;-2.9;13.9;0.333333333;10.21;0;77;;;;
2015-11-04;5.2;-4;13.6;0.333333333;10.28;0;78;;;;
2015-11-05;5.3;-2.3;12;0.416666667;9.81;0;81;;;;
2015-11-06;6.8;-0.5;14.5;0.333333333;9.55;0;84;;;;
2015-11-07;4;1.7;9.9;0.416666667;7.58;0.03;88;;;;
2015-11-08;12.5;2;17.2;0.416666667;5.14;0.18;68;;;;
2015-11-09;15.3;5;21.9;1.388888889;9.04;0.2;66;;;;
2015-11-10;15.3;12.1;21.2;1.25;5.48;0.11;66;;;;
2015-11-11;15;11.6;21.7;0.75;7.8;0.01;71;;;;
2015-11-12;14.5;9.4;20.4;0.333333333;8.58;0.01;75;;;;
2015-11-13;13.2;6.6;21.5;0.416666667;8.58;0.01;71;;;;
2015-11-14;9.9;6.2;15.2;1.25;4.42;0.01;73;;;;
2015-11-15;10.8;5.1;16.2;0.416666667;7.21;0.01;60;;;;
2015-11-16;12.9;8.9;17.7;0.416666667;6.02;0.2;70;;;;
2015-11-17;13.4;4;23.2;0.694444444;8.04;0.01;58;;;;
2015-11-18;12.7;8.2;18.8;0.75;4.61;0;61;;;;
2015-11-19;10.2;4;19.5;0.694444444;7.94;0.01;71;;;;
2015-11-20;11.4;3.6;18;0.416666667;7.03;0;69;;;;
2015-11-21;9.2;6.6;15.5;1.527777778;2.03;8.29;82;;;;
2015-11-22;2.4;0.1;6.6;1.722222222;2.98;9.51;94;;;;
2015-11-23;4.3;0.8;8.2;0.333333333;4.35;0.44;85;;;;
2015-11-24;2.1;1;4.1;0.75;1.41;7.31;94;;;;
2015-11-25;2.1;0.8;3.7;0.333333333;2.76;4.98;89;;;;
2015-11-26;2.5;2;3.4;0.75;1.55;6.84;96;;;;
2015-11-27;3.3;2.2;4;1.388888889;1.11;11.95;94;;;;
2015-11-28;1.8;0.5;3.8;1.833333333;1.9;6.01;94;;;;
2015-11-29;5.1;0.5;8;2.333333333;6.48;0.22;75;;;;
2015-11-30;8.5;1.5;12.8;0.972222222;6.03;0.18;63;;;;
2015-12-01;8.3;4;13;1.527777778;3.11;0.83;80;;;;
2015-12-02;8.9;7;10.5;0.972222222;2.89;0.6;82;;;;
2015-12-03;8.2;4.6;12;0.222222222;6.31;0.06;90;;;;
2015-12-04;6.2;2.6;12.6;0.75;6.7;0.02;93;;;;
2015-12-05;5.6;5.1;6.4;0.416666667;2.07;0.25;92;;;;
2015-12-06;3.9;3.5;5.6;0.416666667;3.29;0.06;94;;;;
2015-12-07;2.2;0.2;3.5;0.416666667;4.7;0.13;98;;;;
2015-12-08;3.4;2.4;4.4;0.333333333;2.06;0.18;96;;;;
2015-12-09;3.2;2.9;4.3;0.75;1.43;0.25;97;;;;
2015-12-10;3.7;2.6;4.3;0.972222222;1.45;0.94;96;;;;
2015-12-11;4;3;5.7;0.75;2.03;0.09;94;;;;
2015-12-12;2.3;0.5;5.3;0.75;5.77;0.01;95;;;;
2015-12-13;0.6;-0.6;3;0.972222222;5.16;0.01;98;;;;
2015-12-14;-0.3;-1.7;3.5;1.138888889;6.12;0.04;97;;;;
2015-12-15;-0.2;-1;0.2;0.972222222;3.88;0.03;98;;;;
2015-12-16;1.2;-0.5;2;0.75;1.63;0.15;98;;;;
2015-12-17;2.8;0;4.6;0.972222222;2.78;0.03;86;;;;
2015-12-18;1.7;-3.5;3.8;1.222222222;6.05;0.01;92;;;;
2015-12-19;2.5;1.5;3.6;0.75;1.68;1.7;97;;;;
2015-12-20;4.6;0.6;5.5;0.416666667;3.15;0.03;97;;;;
2015-12-21;3;1.8;5.2;0.972222222;5.62;0.03;98;;;;
2015-12-22;5.8;-0.6;14;0.972222222;6;0.03;79;;;;
2015-12-23;6.4;0.8;12.3;0.972222222;6.06;0.01;85;;;;
2015-12-24;7.8;4.4;13;0.972222222;6.19;0.06;81;;;;
2015-12-25;5.3;0.3;10.3;0.75;5.44;0.03;93;;;;
2015-12-26;3.4;0.1;9;0.75;5.78;0.01;94;;;;
2015-12-27;4.1;-1.8;11.8;0.333333333;6.17;0.01;89;;;;
2015-12-28;0.5;-0.8;3.7;0.666666667;5.63;0.05;98;;;;
2015-12-29;1;-0.3;1.6;0.75;2.35;0.28;98;;;;
2015-12-30;0.2;-1;1.9;1.138888889;1.3;0.65;87;;;;
2015-12-31;-4.5;-6.7;0.8;0.972222222;6.76;0;68;;;;
2016-01-01;-3.9;-9;-1.3;0.416666667;6.75;0.05;76;;;;
2016-01-02;-2.7;-3.6;-0.7;2.25;2.64;0.56;78;;;;
2016-01-03;-8.2;-9.1;-3.6;3.222222222;0.83;6.73;87;;;;
2016-01-04;-5.9;-12.9;-3.6;2.638888889;1.71;4.94;84;;;;
2016-01-05;-2.6;-5.4;0.8;0.694444444;3.12;0.49;91;;;;
2016-01-06;0;-4.7;2.6;0.416666667;1.5;7.87;95;;;;
2016-01-07;-0.2;-0.7;1;3.222222222;1.35;3.54;94;;;;
2016-01-08;0.9;-6.9;4.1;1.222222222;4.6;0.04;87;;;;
2016-01-09;7.4;0.6;9.4;0.972222222;2.82;0.92;81;;;;
2016-01-10;9.7;5;12;1.388888889;1.06;2.72;85;;;;
2016-01-11;14.7;7.8;17.5;2.111111111;4.56;0.6;56;;;;
2016-01-12;7.7;6;15.9;1.388888889;6;6.46;86;;;;
2016-01-13;3.7;1.4;10.4;0.972222222;3.34;0.89;93;;;;
2016-01-14;5.7;0.4;10.1;1.527777778;7.33;0.08;73;;;;
2016-01-15;3.5;2.7;7.3;1.388888889;1.94;11.05;95;;;;
2016-01-16;1.1;-0.4;3.5;1.388888889;4.48;1.45;89;;;;
2016-01-17;-2.5;-3.4;0.6;3.222222222;3.51;3.09;70;;;;
2016-01-18;-2.9;-4.6;-1.9;2.916666667;3.09;0.82;79;;;;
2016-01-19;-4.5;-6.8;-0.3;0.75;6.11;0;69;;;;
2016-01-20;-3.9;-11.4;2.2;0.333333333;7.33;0.01;75;;;;
2016-01-21;-2.3;-5.5;1.9;1.25;4.42;0.2;82;;;;
2016-01-22;-4.5;-7.3;-0.6;0.75;6.29;0.02;80;;;;
2016-01-23;-4;-10.4;1;0.416666667;7.78;0;73;;;;
2016-01-24;-1.7;-4.5;-0.7;0.416666667;2.07;1.18;94;;;;
2016-01-25;1.9;-2.4;6;0.416666667;4.88;0.22;85;;;;
2016-01-26;3.5;1.6;6;0.416666667;3.43;0.67;99;;;;
2016-01-27;4.5;-0.7;12.8;0.333333333;8.38;0;90;;;;
2016-01-28;10.1;-0.9;16;0.972222222;8.02;0.01;75;;;;
2016-01-29;7;3.2;11.5;0.416666667;3.63;0.07;89;;;;
2016-01-30;8.8;-1.3;15.1;0.694444444;8.92;0.03;73;;;;
2016-01-31;8.2;5.2;12.2;0.972222222;2.34;2.5;75;;;;
2016-02-01;9.4;4.6;14.6;0.416666667;5.95;1.46;87;;;;
2016-02-02;11.5;2;15.8;0.75;7.26;0.02;80;;;;
2016-02-03;12.3;5.5;14.4;1.138888889;7.17;1.28;79;;;;
2016-02-04;3.2;2;13.4;2.916666667;1.86;4.31;88;;;;
2016-02-05;2.4;-0.9;4.5;2.25;4.2;0.1;88;;;;
2016-02-06;3.8;-1.4;9.6;0.972222222;9.91;0.01;68;;;;
2016-02-07;7.4;-1.6;14.2;1.722222222;9.28;0;61;;;;
2016-02-08;10.1;2.1;15.8;1.833333333;9.94;0;55;;;;
2016-02-09;13.3;9.2;18.6;1.138888889;10.14;0.1;53;;;;
2016-02-10;7.8;5.6;15.5;3.694444444;4.58;6.79;72;;;;
2016-02-11;6.5;2.2;12.2;1.722222222;10.86;0.41;65;;;;
2016-02-12;7.7;1.2;12.4;2.333333333;10.13;0;68;;;;
2016-02-13;6.7;4.3;12.8;2.333333333;2.43;4.67;80;;;;
2016-02-14;14.3;3;19.5;2.527777778;9.78;1.85;62;;;;
2016-02-15;13.5;10.6;20.6;2;5.87;2.09;80;;;;
2016-02-16;8.8;7.6;10.8;0.972222222;4.84;0.83;95;;;;
2016-02-17;11.4;6.6;16.7;5.055555556;10.37;0.1;73;;;;
2016-02-18;8.3;7.4;11.5;4.138888889;1.48;2.46;83;;;;
2016-02-19;7.5;6.1;10.6;2.638888889;4.89;3.28;82;;;;
2016-02-20;5.3;3.2;8.8;1.388888889;7.2;0.4;80;;;;
2016-02-21;9;3.2;12;1.833333333;8.18;0.77;66;;;;
2016-02-22;13.3;5.6;20;0.416666667;12.81;0.01;62;;;;
2016-02-23;12.6;9.6;15.5;1.138888889;3.48;1.46;78;;;;
2016-02-24;5.3;3;12.6;2.638888889;7.27;5.12;76;;;;
2016-02-25;7.9;-1.8;12.1;2;6.68;0.08;70;;;;
2016-02-26;4.3;3.6;11.4;1.388888889;3.51;7.27;90;;;;
2016-02-27;6.7;2.5;11.5;1.527777778;13.66;0.02;81;;;;
2016-02-28;10.1;7;13.6;3.722222222;6.93;0.07;69;;;;
2016-02-29;11.7;8.9;17.2;3.194444444;9.53;3.56;68;;;;
2016-03-01;7.1;3.7;12.3;1.888888889;9.2;5.46;85;;;;
2016-03-02;5.2;2;10.4;1.25;12.22;0.8;71;;;;
2016-03-03;9.6;0.3;14.8;2.25;9.74;2.04;69;;;;
2016-03-04;5.1;4.4;11.4;3.222222222;4.38;7.81;87;;;;
2016-03-05;9.4;0.3;14.3;1.25;13.41;0.03;63;;;;
2016-03-06;9.3;7.7;13.1;2.722222222;3.5;12.59;79;;;;
2016-03-07;9.7;6.3;13.1;0.75;7.98;12.2;79;;;;
2016-03-08;8.5;5.9;12.8;0.75;13.34;0.64;79;;;;
2016-03-09;7.6;2;12;0.75;9.79;0.2;87;;;;
2016-03-10;8;6.4;9.6;1.722222222;3.38;8.72;98;;;;
2016-03-11;8.6;6.5;10.1;0.416666667;3.61;5.72;98;;;;
2016-03-12;8.1;6.8;11.6;1.388888889;7.81;0.79;89;;;;
2016-03-13;8.3;6.1;11;0.972222222;6.27;1.23;74;;;;
2016-03-14;5.5;3;11.6;1.833333333;7.93;0.48;75;;;;
2016-03-15;5;0.4;9;1.388888889;10.93;0.12;78;;;;
2016-03-16;6.4;2.4;11.2;2.111111111;15.97;0.03;58;;;;
2016-03-17;5.8;0.2;12.1;0.416666667;16.98;0;61;;;;
2016-03-18;6.5;-0.2;12.8;0.333333333;17.76;0;67;;;;
2016-03-19;8;2.8;13;1.722222222;11.99;0.01;66;;;;
2016-03-20;9.7;4.7;16.5;0.333333333;17.62;0;62;;;;
2016-03-21;10.6;6.7;13.3;0.416666667;8.09;0.77;69;;;;
2016-03-22;6.9;6.2;10.4;0.416666667;2.52;14.16;91;;;;
2016-03-23;5;4.4;6.6;1.722222222;2.38;17.16;95;;;;
2016-03-24;5.8;4.3;9.5;2.527777778;10.97;0.79;73;;;;
2016-03-25;4.8;-2.2;10;1.388888889;19.39;0.02;59;;;;
2016-03-26;7.4;3;11.6;0.333333333;11.66;0.16;67;;;;
2016-03-27;7.5;4.6;11.9;0.972222222;10.53;3.2;81;;;;
2016-03-28;10;1.8;14.5;0.972222222;14.57;0.22;70;;;;
2016-03-29;14;10.2;18;1.833333333;10.28;2.53;66;;;;
2016-03-30;15.4;8;21.2;1.25;16.03;0.25;62;;;;
2016-03-31;18.8;12.1;24.3;0.972222222;19.82;0;45;;;;
2016-04-01;19.4;12.3;26;1.527777778;16.35;0.01;47;;;;
2016-04-02;11.5;6.4;18;1.138888889;18.13;0;51;;;;
2016-04-03;15.9;6.5;23;2.083333333;19.43;0;56;;;;
2016-04-04;18.2;8.5;25.2;0.972222222;19.08;0;54;;;;
2016-04-05;21.1;10.6;27.9;1.138888889;19.43;0;43;;;;
2016-04-06;19.9;11.8;26;0.972222222;18.85;0.01;56;;;;
2016-04-07;21.1;11.8;28.2;2.083333333;19.62;0.1;58;;;;
2016-04-08;16.9;14.3;22.3;2.083333333;9.69;0.15;68;;;;
2016-04-09;12.4;11.6;14.5;1.527777778;7.19;2.68;94;;;;
2016-04-10;10.6;9;12.2;1.527777778;5.18;3.82;87;;;;
2016-04-11;12.7;8.8;17.3;1.527777778;12.96;0.31;69;;;;
2016-04-12;17.4;6.5;23.7;1.138888889;21.66;0.01;54;;;;
2016-04-13;18.6;11.9;24.8;0.75;17.44;0.04;56;;;;
2016-04-14;13.6;11.4;19.4;2.083333333;5.2;9.74;85;;;;
2016-04-15;13.6;7.5;19.6;1.388888889;22.11;0.16;64;;;;
2016-04-16;18.8;9.3;27.1;1.833333333;22.4;0;43;;;;
2016-04-17;22.9;9.8;28.8;1.527777778;15.31;0;39;;;;
2016-04-18;20.7;13;27.8;0.75;19.2;0;50;;;;
2016-04-19;13.6;10.5;19;2.944444444;17.04;4.38;78;;;;
2016-04-20;10.3;6.8;16.8;2.333333333;14.14;0.85;55;;;;
2016-04-21;11.9;4.5;18.4;0.972222222;23.96;0;53;;;;
2016-04-22;16;3.9;21.4;0.75;17.32;0;52;;;;
2016-04-23;16.5;9.5;23.3;1.138888889;21.64;0.64;55;;;;
2016-04-24;8.4;6.5;15.4;2.916666667;3.71;14.93;96;;;;
2016-04-25;5.2;4.1;6.5;1.833333333;4.61;8.56;96;;;;
2016-04-26;6.2;1.3;13.5;1.527777778;22.06;0.03;71;;;;
2016-04-27;15;1.6;20.2;1.138888889;12.58;0.06;48;;;;
2016-04-28;11.2;5.8;15.6;0.972222222;17.11;2.36;75;;;;
2016-04-29;10.4;6.8;12.5;1.527777778;5.98;7.12;91;;;;
2016-04-30;11.3;9.1;16.2;1.138888889;10.3;0.17;81;;;;
2016-05-01;14.3;7;18.7;2.916666667;8.85;5.1;79;;;;
2016-05-02;13.2;11.9;15.3;2.333333333;5.3;5.01;85;;;;
2016-05-03;11.3;9.9;14.5;1.388888889;5.77;12.81;94;;;;
2016-05-04;12.3;9.5;16.2;2.083333333;8.7;5.35;89;;;;
2016-05-05;14.1;8.1;19.8;1.833333333;16.26;0.93;83;;;;
2016-05-06;15.4;8.3;21;1.527777778;21.06;0.42;72;;;;
2016-05-07;15.8;10.1;21.7;1.388888889;21.86;0.93;67;;;;
2016-05-08;16.6;7.8;20.5;1.138888889;18.76;0.23;61;;;;
2016-05-09;16.4;8.3;23.2;0.972222222;22.01;0.86;65;;;;
2016-05-10;15.4;9.5;21;0.972222222;8.93;2.95;80;;;;
2016-05-11;18.7;12.5;23;0.972222222;18.56;1.44;76;;;;
2016-05-12;16;14.7;20.6;0.972222222;8.5;11.21;93;;;;
2016-05-13;17.5;11;23.3;1.388888889;21.94;6.54;63;;;;
2016-05-14;15.7;13.8;21.5;1.527777778;17.25;7.54;74;;;;
2016-05-15;11.7;8;16.5;2.111111111;14.22;8.47;91;;;;
2016-05-16;11.5;7;15.3;1.138888889;13;1.46;72;;;;
2016-05-17;13;6.3;17.9;0.972222222;22.47;0.06;61;;;;
2016-05-18;13.6;9.6;20.1;1.138888889;19.66;0.01;64;;;;
2016-05-19;17.8;11.8;23;0.972222222;23.49;0.87;55;;;;
2016-05-20;15.9;12.5;19;1.138888889;8.64;2.7;80;;;;
2016-05-21;18.4;9.7;24.4;1.388888889;24.91;0.53;51;;;;
2016-05-22;19.3;9.8;26.4;1.138888889;26.71;0.18;59;;;;
2016-05-23;23.5;13.3;29.2;1.388888889;27.17;0.03;47;;;;
2016-05-24;16.7;14.8;22.8;1.833333333;16.6;3.79;73;;;;
2016-05-25;17.3;12.1;23.2;3.277777778;15.18;10.65;80;;;;
2016-05-26;19.1;12.8;25.2;1.527777778;20.42;0.62;71;;;;
2016-05-27;21.6;13.6;27.5;1.138888889;26.07;0.03;63;;;;
2016-05-28;24.3;14.8;29.2;1.138888889;27.07;0;50;;;;
2016-05-29;25.4;16;31;0.944444444;23.77;0.09;63;;;;
2016-05-30;22.3;17.8;28.7;1.388888889;26.42;2.4;64;;;;
2016-05-31;22.8;16.2;27.7;0.972222222;26.58;1.54;55;;;;
2016-06-01;18.7;15;25.7;1.138888889;20.85;11.53;75;;;;
2016-06-02;17.7;14;24.1;1.138888889;22.92;4.75;80;;;;
2016-06-03;18.7;14.5;24.1;0.75;21.31;4.97;81;;;;
2016-06-04;19.3;15.5;24.1;1.388888889;16.41;4.38;81;;;;
2016-06-05;20.2;14.6;25.5;0.972222222;21.47;1.89;77;;;;
2016-06-06;17.8;15.6;22.4;1.722222222;18.07;3.55;92;;;;
2016-06-07;18.7;13.8;23.3;1.222222222;24.29;0.13;62;;;;
2016-06-08;18.9;9.2;24.1;0.75;27.46;0;61;;;;
2016-06-09;20.7;11.6;25.8;0.972222222;26.45;0.22;60;;;;
2016-06-10;21.4;14.8;25.7;0.972222222;19.14;2.2;67;;;;
2016-06-11;21.2;17.2;27.1;1.138888889;19.23;1.9;75;;;;
2016-06-12;19.6;17.2;24.7;1.138888889;18.29;9.03;83;;;;
2016-06-13;17.4;16.2;22.1;1.138888889;13.7;17.42;94;;;;
2016-06-14;20.3;15.3;26.1;1.833333333;22.11;7.5;76;;;;
2016-06-15;23.5;16.1;27.5;0.75;15.78;1.99;65;;;;
2016-06-16;26.6;15.1;31;2.083333333;18.68;0.01;54;;;;
2016-06-17;29;22.8;36.4;2.722222222;24.51;0.84;49;;;;
2016-06-18;22.9;18.7;28.3;0.972222222;24.7;1.11;70;;;;
2016-06-19;21.1;17.7;27.1;1.138888889;13.55;9.81;83;;;;
2016-06-20;21.8;15.6;29.3;0.972222222;22.99;13.29;86;;;;
2016-06-21;22.1;18.7;24.6;0.972222222;14.72;1.17;89;;;;
2016-06-22;26;20.2;31.2;0.972222222;22.65;0.16;81;;;;
2016-06-23;27.9;20.7;33;1.388888889;23.11;0.61;68;;;;
2016-06-24;28.7;20.6;33.5;1.722222222;26.8;0.59;63;;;;
2016-06-25;27.8;20;32;2.333333333;27.14;0.15;58;;;;
2016-06-26;26.6;20;31.5;1.527777778;25.87;0.66;56;;;;
2016-06-27;21.7;17;30;1.527777778;25.31;14.19;76;;;;
2016-06-28;18.3;16.7;23;2.333333333;9.4;16.16;91;;;;
2016-06-29;23;15.6;27.3;0.944444444;25.08;0.02;66;;;;
2016-06-30;24.4;16.7;30;0.75;27.07;0;62;;;;
2016-07-01;25.6;18.8;31.1;0.75;25.27;0.07;66;;;;
2016-07-02;26.2;20.7;31.5;0.75;26.48;0.33;66;;;;
2016-07-03;23.1;20;29;1.833333333;21.91;0.69;72;;;;
2016-07-04;22.2;17.7;26.2;1.388888889;27.33;0.12;56;;;;
2016-07-05;23.1;15.3;28.2;0.416666667;27.11;0;54;;;;
2016-07-06;23.6;16.7;28.6;1.527777778;19.78;0.1;63;;;;
2016-07-07;20.8;14.8;25.4;1.222222222;27.55;0.01;52;;;;
2016-07-08;22;14.3;27.2;0.75;28.14;0;54;;;;
2016-07-09;24.5;15.6;30.3;1.388888889;23.98;0.27;53;;;;
2016-07-10;25.1;18;30.1;1.527777778;25.82;0;50;;;;
2016-07-11;25.7;17.7;31.5;1.527777778;27.77;0;51;;;;
2016-07-12;29.1;19.3;34.7;1.833333333;27.67;0;49;;;;
2016-07-13;29.3;23.2;35;1.722222222;26.84;0;52;;;;
2016-07-14;20.8;18.5;28.7;1.222222222;18.4;1.59;82;;;;
2016-07-15;17.4;14.6;21;2.333333333;12.52;29.89;74;;;;
2016-07-16;15.8;14.4;19.2;2.333333333;15.5;14.84;85;;;;
2016-07-17;16.3;14.3;18;1.833333333;9.11;1.97;95;;;;
2016-07-18;21.5;15.3;26.7;1.833333333;20.93;0.68;68;;;;
2016-07-19;20.6;16.7;24.8;1.527777778;18.34;0.1;73;;;;
2016-07-20;22.1;16.2;27;1.388888889;17.73;0.12;68;;;;
2016-07-21;24.2;17;29;1.388888889;24.52;0;62;;;;
2016-07-22;25.5;16.2;31.2;0.972222222;26.6;0;58;;;;
2016-07-23;27.3;19;32.7;0.75;26.05;0;56;;;;
2016-07-24;27.9;20;32.4;0.75;24.98;0.11;64;;;;
2016-07-25;23.6;19.7;31;0.972222222;20.1;8.74;70;;;;
2016-07-26;23;19.2;26.6;0.75;12.37;5.29;81;;;;
2016-07-27;24.8;17.6;30.1;0.333333333;23.52;0.57;74;;;;
2016-07-28;24.8;20.1;31.3;1.527777778;24.61;2.17;70;;;;
2016-07-29;23.6;19;28.5;0.694444444;20.67;1.96;79;;;;
2016-07-30;26.6;19.5;31.1;0.416666667;24.12;0.02;63;;;;
2016-07-31;26.7;18;33;0.75;25.61;0;55;;;;
2016-08-01;22.5;19.2;29;1.722222222;24.32;5.1;77;;;;
2016-08-02;21.3;17.2;25.5;1.833333333;14.5;13.02;82;;;;
2016-08-03;22.6;16;27.7;1.388888889;24.13;0.02;62;;;;
2016-08-04;25.4;17.3;30.5;0.972222222;24.56;0;63;;;;
2016-08-05;28;19.5;34;1.833333333;24.88;0;52;;;;
2016-08-06;20.2;19.5;27.6;2.333333333;8.49;0.31;82;;;;
2016-08-07;20.2;17.7;24.2;2.333333333;14.21;3.45;83;;;;
2016-08-08;21.4;14.6;27.1;1.138888889;12.41;2.02;71;;;;
2016-08-09;24.3;17.4;29.6;0.75;20.49;0.47;65;;;;
2016-08-10;21.8;17.3;31.9;2.083333333;23.59;1.01;75;;;;
2016-08-11;15;13.7;18.3;2.527777778;4.16;11.28;92;;;;
2016-08-12;16.6;12.6;22.2;1.138888889;20.23;0.1;66;;;;
2016-08-13;18.4;11.3;23.7;0.75;22.93;0;59;;;;
2016-08-14;21.1;13.3;26.3;1.138888889;23.91;0;56;;;;
2016-08-15;23.2;13.1;28.9;0.416666667;23.7;0;59;;;;
2016-08-16;23.6;16.6;29.2;0.972222222;22.21;0.49;65;;;;
2016-08-17;21.5;17.5;29.8;1.527777778;18.11;7.7;75;;;;
2016-08-18;22.5;17.4;27.6;1.527777778;21.49;0.45;68;;;;
2016-08-19;23;15.5;30.7;0.972222222;22;6.59;71;;;;
2016-08-20;23.4;17.2;28.5;0.694444444;19.73;2.79;70;;;;
2016-08-21;26;17.1;32.3;1.527777778;22.18;0.06;62;;;;
2016-08-22;17.2;16;24.5;2.916666667;5.94;20.04;89;;;;
2016-08-23;18.6;15.6;19.8;1.138888889;4.66;2.53;90;;;;
2016-08-24;21.4;17.1;27.5;1.527777778;16.1;1.01;75;;;;
2016-08-25;21.8;14.6;27.5;1.138888889;21.07;0.18;71;;;;
2016-08-26;22.1;14.8;28.8;0.416666667;20.53;0;69;;;;
2016-08-27;22.2;16.5;28.7;0.75;21.97;0;65;;;;
2016-08-28;23.4;15.2;30;0.944444444;21.81;0;54;;;;
2016-08-29;23.9;14.6;31.5;0.75;21.56;0;59;;;;
2016-08-30;23;16.5;29.6;1.722222222;20.37;0.02;72;;;;
2016-08-31;22.7;15.1;28.4;1.527777778;20.59;0.01;54;;;;
2016-09-01;22.7;14.2;28.7;0.694444444;20.19;0.03;63;;;;
2016-09-02;22.5;16.2;28.7;0.75;19.15;0.01;51;;;;
2016-09-03;22.8;15.6;29.5;1.25;20.25;0;54;;;;
2016-09-04;22.5;15.8;30.2;0.416666667;20.28;0;57;;;;
2016-09-05;16;14.8;23.5;2.083333333;6.33;16.92;90;;;;
2016-09-06;17.3;12.8;19.8;0.416666667;7.54;3.06;88;;;;
2016-09-07;20.6;16.8;25.2;1.888888889;10.15;0.17;72;;;;
2016-09-08;22.4;17.1;29;2;17.97;0.2;61;;;;
2016-09-09;23.4;16.5;30.1;1.25;14.21;0.08;56;;;;
2016-09-10;22.7;17.7;26.6;0.694444444;9.08;0.42;73;;;;
2016-09-11;23.8;18.2;30.3;0.694444444;16.7;0.2;60;;;;
2016-09-12;23;17.1;30.6;0.416666667;18.31;0.13;63;;;;
2016-09-13;21.8;16.2;29.9;0.416666667;17.39;1.31;69;;;;
2016-09-14;21;16;26.6;0.222222222;16.46;0.31;67;;;;
2016-09-15;22.4;15.8;29;0.416666667;17.8;0.02;67;;;;
